id,title,serial,manufacturer_name,frame_model,year,frame_colors,stolen,stolen_location,date_stolen
6994,2013 Giant,C92J3426,Giant,,2013,['Blue'],True,"Oakland,CA,94608",1401861600
8074,2013 Critical Cycles Road bike,absent,Critical Cycles,Road bike,2013,['Black'],True,"San Francisco,CA,94102",1401775200
8600,Unknown,641847,Unknown,,,['Black'],True,"Berkeley,CA,94620",1401775200
5780,2007 Novara Ponderosa,F710F1480,Novara,Ponderosa,2007,['Silver or Gray'],True,"Alameda,CA,94501",1401775200
11470,2012 Trek FX 7.4,wtu353c6314G,Trek,FX 7.4,2012,['Silver or Gray'],True,"San Francisco,CA,94117",1401688800
5811,2013 Cannondale Bad boy,absent,Cannondale,Bad boy,2013,['Black'],True,"Richmond,CA,94804",1401688800
8367,2012 GT Bicycles Tachyon 4.0,C402530073,GT Bicycles,Tachyon 4.0,2012,['Silver or Gray'],True,"San Francisco,CA,94110",1401688800
8364,Giant TCX,absent,Giant,TCX,,"['Blue', 'Black', 'White']",True,"San Francisco,CA,94118",1401688800
3674,Vision R42,absent,Vision,R42,,['Black'],True,"Oakland,94606",1401602400
27434,2009 Specialized Dolce Sport,WUD092006577E,Specialized,Dolce Sport,2009,"['White', 'Purple']",True,"San Francisco,94118",1401602400
8623,1985 Centurion Centurion,absent,Centurion,Centurion,1985,['Red'],True,"San Francisco,CA,94110",1401516000
8324,2014 Cannondale CAADX Tiagra Disc,GM98766,Cannondale,CAADX Tiagra Disc,2014,"['Blue', 'White', 'Red']",True,"San Francisco,CA,94118",1401516000
11456,Santa Cruz Blue LT,ZEL0615743,Santa Cruz,Blue LT,,['Orange'],True,"Mill Valley,CA,94941",1401429600
5782,2013 Marin Bikes san raphael,841323088791,Marin Bikes,san raphael,2013,['Black'],True,"San Francisco,CA,94105",1401429600
8312,Santa Cruz Juliana,A51218649,Santa Cruz,Juliana,,['Red'],True,"Mill Valley,CA,94941",1401429600
7715,2011 Bianchi Campione,DV0071544F,Bianchi,Campione,2011,['Black'],True,"San Francisco,CA,94102",1401429600
3580,2009 Raleigh Sojourn,BUS020975301,Raleigh,Sojourn,2009,['White'],True,"Oakland,CA,94612",1401343200
8300,Specialized Allez,M8IL06689,Specialized,Allez,,['Black'],True,"San Francisco,CA,94122",1401343200
3838,Specialized Road,M8IL06689,Specialized,Road,,"['Black', 'Silver or Gray']",True,"San Francisco,CA,94122",1401343200
8285,2012 Trek District 9,WTU232C0117H,Trek,District 9,2012,['Black'],True,"San Francisco,CA,94103",1401256800
8290,2013 Fuji Sportif 1.5C Road Bike,00785749893433,Fuji,Sportif 1.5C Road Bike,2013,['Red'],True,"Berkeley,CA,94720",1401256800
11448,2009 Specialized Sequoia Elite,absent,Specialized,Sequoia Elite,2009,['Blue'],True,"San Francisco,CA,94107",1401256800
9334,2014 Giant Avail 1,GY3G1493,Giant,Avail 1,2014,['Pink'],True,"San Francisco,CA,94118",1401170400
8283,Trek,absent,Trek,,,['Blue'],True,"Berkeley,CA,94704",1401170400
6688,2010 Fuji Feather track bike,ICFJ10B03695,Fuji,Feather track bike,2010,['Silver or Gray'],True,"San Francisco,CA,94110",1401170400
8451,2013 Cannondale Quick SL1,IM40376,Cannondale,Quick SL1,2013,['Silver or Gray'],True,"San Francisco,CA,94110",1401170400
8242,2012 Trek 7.2 fx 17.5,WTU245C6409G,Trek,7.2 fx 17.5,2012,['Black'],True,"Oakland,CA,94609",1401084000
8380,1991 Cannondale SM700,absent,Cannondale,SM700,1991,"['Black', 'Green']",True,"San Francisco,CA,94124",1401084000
11440,2010 Specialized Roubaix Elite,WSBC604046943F,Specialized,Roubaix Elite,2010,"['White', 'Black', 'Yellow or Gold']",True,"San Francisco,CA,94114",1400911200
11416,Unknown,absent,Unknown,,,['Brown'],True,"Oakland,CA,94606",1400911200
7247,2013 Cannondale Quick 4,absent,Cannondale,Quick 4,2013,"['Black', 'Red']",True,"San Francisco,CA,94102",1400911200
7959,2010 Surly Long Haul Trucker,absent,Surly,Long Haul Trucker,2010,['Black'],True,"Oakland,CA,94610",1400911200
8319,2010 Marin Bikes Muirwoods 29er,C159L8E298,Marin Bikes,Muirwoods 29er,2010,['Black'],True,"Oakland,CA,94611",1400911200
11399,1985 Bridgestone T-700,absent,Bridgestone,T-700,1985,['Red'],True,"San Francisco,CA,94103",1400911200
6016,Cannondale CAAD 10-3ULT,KM26731,Cannondale,CAAD 10-3ULT,,['White'],True,"San Francisco,CA,94103",1400824800
8610,1983 Miyata 1000,absent,Miyata,1000,1983,['Silver or Gray'],True,"Oakland,CA,94609",1400652000
11371,Windsor,10260,Windsor,,,['Black'],True,"San Francisco,CA,934110",1400565600
11361,Peugeot,absent,Peugeot,,,['Black'],True,"San Francisco,CA,94103",1400479200
8012,2014 Specialized Tarmac S14 Force/Rival,WSBC604070684L,Specialized,Tarmac S14 Force/Rival,2014,"['White', 'Black']",True,"San Francisco,CA,94114",1400392800
8271,2013 Specialized Roubaix,WSBC61500146OH,Specialized,Roubaix,2013,['Black'],True,"San Francisco,CA,94114",1400392800
11354,2011 Specialized Allez,WSBC602046429F,Specialized,Allez,2011,"['Black', 'Red']",True,"San Francisco,CA,94118",1400392800
28027,Novara,A1258192,Novara,,,"['Black', 'White']",True,"San Francisco,94000",1400392800
27149,Schwinn Le Tour,60639,Schwinn,Le Tour,,['Silver or Gray'],True,"San Francisco,CA,94107",1400306400
45707,2013 Jamis Satellite,U12YU2400,Jamis,Satellite,2013,['Blue'],True,"San Francisco,94114",1400306400
11342,2011 Schwinn World 24,SSNIDC11E00069,Schwinn,World 24,2011,['Brown'],True,"Berkeley,CA,94703",1400306400
8076,2013 Cannondale Synapse,LM36172,Cannondale,Synapse,2013,"['White', 'Green']",True,"San Francisco,CA,94110",1400306400
11381,2007 Santa Cruz Chameleon,absent,Santa Cruz,Chameleon,2007,['Black'],True,"San Anselmo,CA,94960",1400220000
8061,2014 Giant Talon,C14F9510,Giant,Talon,2014,"['Red', 'Black']",True,"San Francisco,CA,94103",1400133600
11370,Raleigh Caden FT,absent,Raleigh,Caden FT,,['Silver or Gray'],True,"San Francisco,CA,94133",1400133600
11352,2011 Motobecane Le Champion,absent,Motobecane,Le Champion,2011,['Silver or Gray'],True,"San Francisco,CA,94107",1400133600
11324,2009 Specialized Allez Elite,absent,Specialized,Allez Elite,2009,"['White', 'Black']",True,"San Francisco,CA,94110",1400047200
11339,2012 Giant Avail,GG1M2076,Giant,Avail,2012,['Blue'],True,"San Francisco,CA,94110",1400047200
7919,2011 Trek 4 Series 4300,WTU107C080F,Trek,4 Series 4300,2011,['Yellow or Gold'],True,"San Francisco,CA,94105",1400047200
8197,Bianchi Advantage,3211955,Bianchi,Advantage,,['Pink'],True,"San Francisco,CA,94115",1400047200
11390,Bianchi Advantage,3211955,Bianchi,Advantage,,['Pink'],True,"San Francisco,CA,94115",1400047200
45355,2014 Giant Defy 2,G73Z2830,Giant,Defy 2,2014,['Black'],True,"San Francisco,CA",1399960800
8896,2013 Fuji Sprotif 1.5C,SFJ357IC0415J,Fuji,Sprotif 1.5C,2013,['Red'],True,"Berkele,CA,94704",1399960800
7998,IRO Cycles Mark V,absent,IRO Cycles,Mark V,,['Black'],True,"Berkeley,CA,94704",1399960800
7849,Vitus 979,absent,Vitus,979,,['Black'],True,"San Francisco,CA,94118",1399960800
11310,2011 Specialized Sirrus Hybrid,WSBC602109921F,Specialized,Sirrus Hybrid,2011,['Black'],True,"San Francisco,CA,94111",1399874400
11316,1988 Cannondale ST 1000,absent,Cannondale,ST 1000,1988,['Black'],True,"Oakland,CA,94609",1399874400
11307,2011 Specialized Sirrus Hybrid,absent,Specialized,Sirrus Hybrid,2011,['Black'],True,"San Francisco,CA,94108",1399874400
7946,2006 Trek 4900-DISC,SL75GT595,Trek,4900-DISC,2006,['Silver or Gray'],True,"Emeryville,CA,94608",1399788000
45215,2009 Cinelli Vigorelli,absent,Cinelli,Vigorelli,2009,['White'],True,"San Francisco,94110",1399788000
11295,Cannondale Synapse,absent,Cannondale,Synapse,,['White'],True,"Oakland,CA,94965",1399788000
8417,1999 KHS Bicycles Westwood,U81265116,KHS Bicycles,Westwood,1999,['Black'],True,"San Francisco,CA,94110",1399701600
8149,Trek 1.2,WTU357C1465E,Trek,1.2,,"['Black', 'Blue', 'White']",True,"San Francisco,CA,94103",1399615200
11276,2007 Diamondback Response 07 M,06G0017463,Diamondback,Response 07 M,2007,['Orange'],True,"Novato,CA,94949",1399615200
7925,2013 Specialized Vita,WSBC602314248H,Specialized,Vita,2013,['White'],True,"San Francisco,CA,94105",1399615200
7804,2011 Bianchi Brava,absent,Bianchi,Brava,2011,['Red'],True,"San Francisco,CA,94105",1399442400
11242,Trek,WTU168C0098F,Trek,,,['White'],True,"San Francisco,CA,94118",1399356000
29766,2005 Specialized Tarmac Pro,04-02543,Specialized,Tarmac Pro,2005,['Red'],True,"San Rafael,94903",1399356000
11255,Bianchi Veloce,absent,Bianchi,Veloce,,['Blue'],True,"Oakland,CA,94606",1399269600
27644,Cannondale Caad 10 4 Rival,Km21796,Cannondale,Caad 10 4 Rival,,"['Silver or Gray', 'White']",True,"San Francisco,94114",1399269600
11236,1980 Peugeot PX-10,absent,Peugeot,PX-10,1980,['Silver or Gray'],True,"San Francisco,CA,94107",1399269600
11262,2003 Specialized Crosstrail,WSBC606118365H,Specialized,Crosstrail,2003,['Black'],True,"San Francisco,CA,94103",1399269600
11222,2008 Fuji Absolute 2.0,00785749661766,Fuji,Absolute 2.0,2008,['Blue'],True,"San Francisco,CA,94110",1399183200
9320,2013 All City Space Horse,M13060997,All City,Space Horse,2013,['Blue'],True,"San Francisco,CA,94113",1399096800
8183,2014 Specialized Expedition,WSBC606084114I,Specialized,Expedition,2014,['Silver or Gray'],True,"Alameda,CA,94501",1398924000
28875,2012 Specialized S-Works Epic Carbon 26,wsbc1101049,Specialized,S-Works Epic Carbon 26,2012,"['Black', 'Red']",True,San Francisco,1398924000
11418,2014 Raleigh Revenio,U13YK15264,Raleigh,Revenio,2014,['Black'],True,"San Francisco,CA,94103",1398924000
10073,2013 Surly Cross-check,M13063973,Surly,Cross-check,2013,['Blue'],True,"Oakland,CA,94612",1398837600
9032,Santa Cruz Juliana SL,A30300322,Santa Cruz,Juliana SL,,['Blue'],True,"Mill Valley,CA,94941",1398837600
7565,2013 Cannondale F29 1,KM38727,Cannondale,F29 1,2013,['White'],True,"El Cerrito,CA,94530",1398837600
3222,2013 Cannondale F29 1,KM38727,Cannondale,F29 1,2013,['White'],True,"El Cerrito,CA,94530",1398837600
11217,2013 Specialized crosstrail,wsbc608198241g,Specialized,crosstrail,2013,['White'],True,"Foster City,CA,94404",1398751200
52248,2010 Bianchi Via Nirone 7 Coast-2-Coast,WBK006765E,Bianchi,Via Nirone 7 Coast-2-Coast,2010,"['Black', 'White', 'Red']",True,"San Francisco,94103",1398664800
11176,2013 Motobecane 9Iron Elite,absent,Motobecane,9Iron Elite,2013,['Silver or Gray'],True,"San Francisco,CA,94105",1398664800
11230,90 Motiv Vortex,absent,Motiv,Vortex,90,['Yellow or Gold'],True,"San Francisco,CA,94118",1398664800
11174,2012 Cannondale Synapse 105,LM31738,Cannondale,Synapse 105,2012,"['White', 'Red']",True,"San Francisco,CA,94105",1398664800
7731,2005 Felt F55,absent,Felt,F55,2005,['Black'],True,"San Francisco,CA,94105",1398578400
44169,2009 Tommaso Imola,absent,Tommaso,Imola,2009,['Black'],True,"Oakland,CA,94607",1398578400
11202,2012 Giant Escape 2,C61G4473,Giant,Escape 2,2012,['Black'],True,"Oakland,CA,94610",1398578400
11204,2012 Trek 7.2 womens,WTU322C9608H,Trek,7.2 womens,2012,['Silver or Gray'],True,"Oakland,CA,94610",1398578400
11157,2012 GT Bicycles Sensor 9er,AS11122299,GT Bicycles,Sensor 9er,2012,['Orange'],True,"San Francisco,CA,94117",1398405600
11210,2013 KHS Bicycles CX300,KH10G00012,KHS Bicycles,CX300,2013,"['Red', 'Black', 'White']",True,"Berkeley,CA,94800",1398405600
11162,2007 Jamis Coda,U0XU31333,Jamis,Coda,2007,['Red'],True,"San Francisco,CA,94103",1398405600
11278,2008 Downtube IX Folding,60608449,Downtube,IX Folding,2008,['Black'],True,"Oakland,CA,94612",1398319200
43874,1986 Fuji Team Fuji,absent,Fuji,Team Fuji,1986,"['Blue', 'Yellow or Gold']",True,"San Francisco,94109",1398232800
11103,2012 Cannondale BADBOY SOLO,LM31048,Cannondale,BADBOY SOLO,2012,['Black'],True,"San,CA,94110",1398146400
7681,1986 Eddy Merckx Corsa Extra,absent,Eddy Merckx,Corsa Extra,1986,"['Pink', 'Yellow or Gold']",True,"San Francisco,CA,94110",1398146400
3924,1986 Eddy Merckx Corsa Extra,absent,Eddy Merckx,Corsa Extra,1986,"['Pink', 'Yellow or Gold']",True,"San Francisco,CA,94110",1398146400
11169,2013 Marin Bikes Pioneer T. 29er,UA1360EJD072,Marin Bikes,Pioneer T. 29er,2013,"['Black', 'White', 'Blue']",True,"San Francisco,CA,94105",1397973600
7609,2014 Fuji Ace 650 Comp 15,S00018000050130,Fuji,Ace 650 Comp 15,2014,['Orange'],True,"Pleasant Hill,CA,94518",1397887200
7629,2012 Cannondale SuperSix 5,RM93263,Cannondale,SuperSix 5,2012,"['Green', 'Black', 'White']",True,"San Francisco,CA,94123",1397800800
33491,2010 Surly Travelers Check,m8098069,Surly,Travelers Check,2010,['Silver or Gray'],True,"San Francisco,CA,94105",1397800800
7768,2013 Specialized S-Works Roubaix,absent,Specialized,S-Works Roubaix,2013,['Black'],True,"San Francisco,CA,94114",1397800800
11338,2013 Cannondale Quick CX-3,LM73675,Cannondale,Quick CX-3,2013,['Black'],True,"San Francisco,CA,94123",1397800800
7637,2012 Bianchi Brava,WBK732997G,Bianchi,Brava,2012,['White'],True,"San Francisco,CA,94131",1397714400
28823,Huffy,56371p7 09113 y,Huffy,,,['Teal'],True,"San Francisco,94132",1397628000
11012,2012 Specialized Allez C2,WSBC602055801G,Specialized,Allez C2,2012,['Red'],True,"San Mateo,94401",1397628000
7713,2013 Specialized Sirrus,Wsbc602379024h,Specialized,Sirrus,2013,['Blue'],True,"San Mateo,CA,94401",1397628000
11101,1999 Koga-Miyata Road Speed,absent,Koga-Miyata,Road Speed,1999,"['Blue', 'Yellow or Gold']",True,"San Francisco,CA,94122",1397541600
11075,Cannondale F300,absent,Cannondale,F300,,['Red'],True,"San Francisco,CA,94110",1397541600
6083,Cannondale f250,absent,Cannondale,f250,,['Red'],True,"San Francisco,CA,94110",1397541600
10955,2010 Specialized tarmac,staf39a0253,Specialized,tarmac,2010,['White'],True,"San Francisco,CA,94109",1397455200
11001,2011 Jamis Coda Elite,absent,Jamis,Coda Elite,2011,['Black'],True,"San Francisco,CA,94102",1397368800
8627,2010 Jamis Satellite Sport,U98U14039,Jamis,Satellite Sport,2010,"['Green', 'Blue']",True,"San Francisco,CA,94102",1397368800
21619,Nagasawa track,absent,Nagasawa,track,,['Black'],True,"San Francisco,CA,94103",1397368800
10941,2009 Jamis Coda Comp,U8YU58078,Jamis,Coda Comp,2009,"['Blue', 'Black']",True,"San Francisco,CA,94110",1397368800
8645,2011 SE Bikes Draft Lite,ICSE11F05491,SE Bikes,Draft Lite,2011,['Silver or Gray'],True,"Oakland,CA,94610",1397368800
10914,2014 Specialized Viat,absent,Specialized,Viat,2014,['Black'],True,"San Francisco,CA,94117",1397282400
53891,2012 Raleigh Misceo,U110K03830,Raleigh,Misceo,2012,['Black'],True,"San Francisco,CA,94122",1397282400
10917,2009 Soma Saga,absent,Soma,Saga,2009,"['Blue', 'Yellow or Gold']",True,"San Francisco,CA,94103",1397282400
6609,Castellano Fango,absent,Castellano,Fango,,['Silver or Gray'],True,"Oakland,CA,94611",1397282400
10901,2011 Specialized Secteur Sport 3x,wud092024080e,Specialized,Secteur Sport 3x,2011,['White'],True,"San Francisco,CA,94114",1397196000
7442,2013 Trek FX 7.1,utu27ic70ggg,Trek,FX 7.1,2013,['Black'],True,"San Francisco,CA,94107",1397196000
10946,2011 Surly Long Haul Trucker,M8122896,Surly,Long Haul Trucker,2011,['White'],True,"San Francisco,CA,94117",1397196000
11219,2001 Bianchi Strada,H1010891,Bianchi,Strada,2001,['Red'],True,"San Francisco,CA,94122",1396677600
7309,SE Bikes Draft,07C50 ICSE10C15828,SE Bikes,Draft,,['White'],True,"Berkeley,CA,94703",1396591200
10826,2004 Specialized Stump Jumper,absent,Specialized,Stump Jumper,2004,['Red'],True,"San Francisco,CA,94109",1396591200
10827,1980 Fuji,absent,Fuji,,1980,['Black'],True,"Berkeley,CA,94710",1396591200
7270,2004 Specialized,absent,Specialized,,2004,['Red'],True,"San Francisco,CA,94109",1396591200
10833,2012 Cinelli Mash Bolt,absent,Cinelli,Mash Bolt,2012,['Silver or Gray'],True,"San Francisco,CA,94124",1396504800
7375,Bianchi Volpe,WBK730666F,Bianchi,Volpe,,['White'],True,"San Francisco,CA,94110",1396504800
10801,Trek 7.2 FX,WTU174C2611F,Trek,7.2 FX,,['Silver or Gray'],True,"Berkeley,CA,94702",1396418400
7215,2012 Surly Cross Check,M11061127,Surly,Cross Check,2012,['Green'],True,"Oakland,CA,94618",1396418400
7337,Trek 7.2 FX,WTU174C2617F,Trek,7.2 FX,,['Silver or Gray'],True,"Berkeley,CA,94702",1396418400
11302,2011 Trek FX 7.3,WTU064C1165G,Trek,FX 7.3,2011,['White'],True,"San Carlos,CA,94070",1396332000
27808,2013 Specialized CruX Elite,wsbc6010599598g,Specialized,CruX Elite,2013,['Black'],True,"San Francisco,94103",1396245600
10792,2012 Cannondale Synapse 6 Alloy,YM86690,Cannondale,Synapse 6 Alloy,2012,['White'],True,"San Francisco,CA,94117",1396245600
10794,2010 Cannondale CAAD 8,UM94849,Cannondale,CAAD 8,2010,"['Red', 'Black']",True,"San Francisco,CA,94117",1396245600
10738,2010 Neuvation carbon fiber racing bike,absent,Neuvation,carbon fiber racing bike,2010,"['Black', 'White']",True,"Oakland,CA,94610",1396245600
10006,Raleigh,absent,Raleigh,,,['Blue'],True,"Oakland,CA,94610",1396245600
10726,2013 Specialized Dolce Triple,WSBC606008409H,Specialized,Dolce Triple,2013,['Silver or Gray'],True,"San Francisco,CA,94110",1396159200
10722,2012 E Moto Velocity,K00122910,E Moto,Velocity,2012,['Blue'],True,"San,CA,94110",1396159200
9971,2013 Cannondale Bad Boy 9,LM33631,Cannondale,Bad Boy 9,2013,['Black'],True,"San,CA,94109",1396072800
10848,Trek Hybrid,absent,Trek,Hybrid,,['Yellow or Gold'],True,"Oakland,CA,94609",1395986400
7790,2011 Jamis Xenith comp,absent,Jamis,Xenith comp,2011,['Black'],True,"Oakland,CA,94102",1395986400
10741,2006 Bianchi Alfana,absent,Bianchi,Alfana,2006,['Silver or Gray'],True,"Oakland,CA,94601",1395986400
10670,1990 Trek 950,445639,Trek,950,1990,['White'],True,"San Francisco,CA,94105",1395900000
41871,Ritchey Breakaway Road,absent,Ritchey,Breakaway Road,,['White'],True,"San Franicsco,94105",1395900000
7185,1980 Lotus,absent,Lotus,,1980,['Blue'],True,"San Francisco,CA,94107",1395900000
8620,1978 Raleigh Grand Prix,6LN1875,Raleigh,Grand Prix,1978,"['Teal', 'Pink']",True,"San Francisco,CA,94118",1395900000
27024,2012 Surly,m11112000,Surly,,2012,['Blue'],True,"San Francisco,CA,94115",1395900000
10644,2013 Trek Madone,WTU281G5330G,Trek,Madone,2013,['Blue'],True,"San Francisco,CA,94117",1395813600
2201,2013 Trek Madone 2.3,WTU281G5330G,Trek,Madone 2.3,2013,['Blue'],True,"San Francisco,94117",1395813600
10650,Schwinn,absent,Schwinn,,,"['Red', 'Green', 'White']",True,"San Francisco,CA,94110",1395813600
7077,2008 Felt 5c carbon,absent,Felt,5c carbon,2008,['Blue'],True,"San Francisco,CA,94117",1395813600
10678,1990 Specialized Sirrus,CM9G9578,Specialized,Sirrus,1990,"['Black', 'Yellow or Gold']",True,"Oakland,CA,94606",1395727200
10629,2006 Specialized Allez Sport,2KSRFE1208,Specialized,Allez Sport,2006,"['Yellow or Gold', 'Black']",True,"San Francisco,CA,94117",1395640800
7440,2013 Jamis Coda Sport,U133U13740,Jamis,Coda Sport,2013,"['Red', 'Black']",True,"San Francisco,CA,94103",1395468000
10612,Raleigh Alysa FT1,U110K03289,Raleigh,Alysa FT1,,['Green'],True,"Oakland,CA,94610",1395381600
6962,2013 Specialized Vita,SBC602396321H,Specialized,Vita,2013,"['Black', 'White', 'Pink']",True,"San Francisco,CA,94103",1395381600
6949,2014 Cannondale W\\'s Quick 4,GM84593,Cannondale,W\\'s Quick 4,2014,"['White', 'Teal']",True,"Walnut Creek,CA,94597",1395295200
10548,2013 Cannondale EVO,MM45285,Cannondale,EVO,2013,['Black'],True,"San Francisco,CA,94107",1395208800
10522,2013 Cannondale Quick 5,LM48540,Cannondale,Quick 5,2013,['White'],True,"San Francisco,CA,94117",1395208800
41019,2015 Trek LEXA C,wtu222c0931j,Trek,LEXA C,2015,['Green'],True,"Berkeley,CA,94707",1395036000
7417,2012 DeBernardi track pista,absent,DeBernardi,track pista,2012,['Blue'],True,"San Francisco,CA,94108",1395036000
41220,2005 Trek 7300 FX,TBI-0407 C45ET277,Trek,7300 FX,2005,['Silver or Gray'],True,"San Francisco,94115",1395036000
6927,1970 Schwinn,absent,Schwinn,,1970,"['Orange', 'Blue']",True,"San Francisco,CA,94117",1394949600
10487,2011 Soma Double Cross,TIRDTJ2021,Soma,Double Cross,2011,['Purple'],True,"San Francisco,CA,94133",1394949600
11189,2013 SCOTT Genius SL 700,absent,SCOTT,Genius SL 700,2013,['Black'],True,"San Francisco,CA,94110",1394776800
